CLIENTE;NOMBRE;VKORG;VTWEG;SPART;PARVW;INTERLOCUTOR;NOMBRE_INTERLOCUTOR;FECHA_CREACION;USUARIO_CREACION
9000003195;BARATUS DEL CENTRO;COTT;TT;TM;WE;9000003195;BARATUS DEL CENTRO;20260409;PORTAL
9000003196;AB La Villa de Guadalupe;COTT;TT;IN;WE;9000003196;AB La Villa de Guadalupe;20260409;PORTAL
9000003196;AB La Villa de Guadalupe;COTT;TT;SO;WE;9000003196;AB La Villa de Guadalupe;20260409;PORTAL
9000003196;AB La Villa de Guadalupe;COTT;TT;TG;WE;9000003196;AB La Villa de Guadalupe;20260409;PORTAL
9000003196;AB La Villa de Guadalupe;COTT;TT;TM;WE;9000003196;AB La Villa de Guadalupe;20260409;PORTAL
9000003198;AB LA BAJADITA;COTT;TT;IN;WE;9000003198;AB LA BAJADITA;20260409;PORTAL
9000003198;AB LA BAJADITA;COTT;TT;SO;WE;9000003198;AB LA BAJADITA;20260409;PORTAL
9000003198;AB LA BAJADITA;COTT;TT;TG;WE;9000003198;AB LA BAJADITA;20260409;PORTAL
9000003198;AB LA BAJADITA;COTT;TT;TM;WE;9000003198;AB LA BAJADITA;20260409;PORTAL
9000003200;AB LA BAJADITA;COTT;TT;IN;WE;9000003200;AB LA BAJADITA;20260409;PORTAL
9000003200;AB LA BAJADITA;COTT;TT;SO;WE;9000003200;AB LA BAJADITA;20260409;PORTAL
9000003200;AB LA BAJADITA;COTT;TT;TG;WE;9000003200;AB LA BAJADITA;20260409;PORTAL
9000003200;AB LA BAJADITA;COTT;TT;TM;WE;9000003200;AB LA BAJADITA;20260409;PORTAL
9000003201;AB MARU;COTT;TT;IN;WE;9000003201;AB MARU;20260409;PORTAL
9000003201;AB MARU;COTT;TT;SO;WE;9000003201;AB MARU;20260409;PORTAL
9000003201;AB MARU;COTT;TT;TG;WE;9000003201;AB MARU;20260409;PORTAL
9000003201;AB MARU;COTT;TT;TM;WE;9000003201;AB MARU;20260409;PORTAL
9000003203;AB DAFNE;COTT;TT;IN;WE;9000003203;AB DAFNE;20260409;PORTAL
9000003203;AB DAFNE;COTT;TT;SO;WE;9000003203;AB DAFNE;20260409;PORTAL
9000003203;AB DAFNE;COTT;TT;TG;WE;9000003203;AB DAFNE;20260409;PORTAL
9000003203;AB DAFNE;COTT;TT;TM;WE;9000003203;AB DAFNE;20260409;PORTAL
9000003204;AB Noe's;COTT;TT;IN;WE;9000003204;AB Noe's;20260409;PORTAL
9000003204;AB Noe's;COTT;TT;SO;WE;9000003204;AB Noe's;20260409;PORTAL
9000003204;AB Noe's;COTT;TT;TG;WE;9000003204;AB Noe's;20260409;PORTAL
9000003204;AB Noe's;COTT;TT;TM;WE;9000003204;AB Noe's;20260409;PORTAL
9000003205;AB RAMIREZ;COTT;TT;IN;WE;9000003205;AB RAMIREZ;20260409;PORTAL
9000003205;AB RAMIREZ;COTT;TT;SO;WE;9000003205;AB RAMIREZ;20260409;PORTAL
9000003205;AB RAMIREZ;COTT;TT;TG;WE;9000003205;AB RAMIREZ;20260409;PORTAL
9000003205;AB RAMIREZ;COTT;TT;TM;WE;9000003205;AB RAMIREZ;20260409;PORTAL
9000003206;AB RAMIREZ;COTT;TT;IN;WE;9000003206;AB RAMIREZ;20260409;PORTAL
9000003206;AB RAMIREZ;COTT;TT;SO;WE;9000003206;AB RAMIREZ;20260409;PORTAL
9000003206;AB RAMIREZ;COTT;TT;TG;WE;9000003206;AB RAMIREZ;20260409;PORTAL
9000003206;AB RAMIREZ;COTT;TT;TM;WE;9000003206;AB RAMIREZ;20260409;PORTAL
9000003207;COPIAS ANMA;COTT;TT;IN;WE;9000003207;COPIAS ANMA;20260409;PORTAL
9000003207;COPIAS ANMA;COTT;TT;SO;WE;9000003207;COPIAS ANMA;20260409;PORTAL
9000003207;COPIAS ANMA;COTT;TT;TG;WE;9000003207;COPIAS ANMA;20260409;PORTAL
9000003207;COPIAS ANMA;COTT;TT;TM;WE;9000003207;COPIAS ANMA;20260409;PORTAL
9000003208;AB Lizeth;COTT;TT;IN;WE;9000003208;AB Lizeth;20260409;PORTAL
9000003208;AB Lizeth;COTT;TT;SO;WE;9000003208;AB Lizeth;20260409;PORTAL
9000003208;AB Lizeth;COTT;TT;TG;WE;9000003208;AB Lizeth;20260409;PORTAL
9000003208;AB Lizeth;COTT;TT;TM;WE;9000003208;AB Lizeth;20260409;PORTAL
9000003211;AB MAGO NORTE 13;COTT;TT;IN;WE;9000003211;AB MAGO NORTE 13;20260410;PORTAL
9000003211;AB MAGO NORTE 13;COTT;TT;SO;WE;9000003211;AB MAGO NORTE 13;20260410;PORTAL
9000003211;AB MAGO NORTE 13;COTT;TT;TG;WE;9000003211;AB MAGO NORTE 13;20260410;PORTAL
9000003211;AB MAGO NORTE 13;COTT;TT;TM;WE;9000003211;AB MAGO NORTE 13;20260410;PORTAL
9000003212;AB MONTIEL;COTT;TT;IN;WE;9000003212;AB MONTIEL;20260410;PORTAL
9000003212;AB MONTIEL;COTT;TT;SO;WE;9000003212;AB MONTIEL;20260410;PORTAL
9000003212;AB MONTIEL;COTT;TT;TG;WE;9000003212;AB MONTIEL;20260410;PORTAL
9000003212;AB MONTIEL;COTT;TT;TM;WE;9000003212;AB MONTIEL;20260410;PORTAL
9000003213;La Vainilla Pradera;COTT;TT;IN;WE;9000003213;La Vainilla Pradera;20260410;PORTAL
9000003213;La Vainilla Pradera;COTT;TT;SO;WE;9000003213;La Vainilla Pradera;20260410;PORTAL
9000003213;La Vainilla Pradera;COTT;TT;TG;WE;9000003213;La Vainilla Pradera;20260410;PORTAL
9000003213;La Vainilla Pradera;COTT;TT;TM;WE;9000003213;La Vainilla Pradera;20260410;PORTAL
9000003214;AB GLORIA;COTT;TT;IN;WE;9000003214;AB GLORIA;20260410;PORTAL
9000003214;AB GLORIA;COTT;TT;SO;WE;9000003214;AB GLORIA;20260410;PORTAL
9000003214;AB GLORIA;COTT;TT;TG;WE;9000003214;AB GLORIA;20260410;PORTAL
9000003214;AB GLORIA;COTT;TT;TM;WE;9000003214;AB GLORIA;20260410;PORTAL
9000003215;SUPER CENTRO SOL;COTT;TT;IN;WE;9000003215;SUPER CENTRO SOL;20260410;PORTAL
9000003215;SUPER CENTRO SOL;COTT;TT;SO;WE;9000003215;SUPER CENTRO SOL;20260410;PORTAL
9000003215;SUPER CENTRO SOL;COTT;TT;TG;WE;9000003215;SUPER CENTRO SOL;20260410;PORTAL
9000003215;SUPER CENTRO SOL;COTT;TT;TM;WE;9000003215;SUPER CENTRO SOL;20260410;PORTAL
9000003216;AB ALTAMIRANO;COTT;TT;IN;WE;9000003216;AB ALTAMIRANO;20260410;PORTAL
9000003216;AB ALTAMIRANO;COTT;TT;SO;WE;9000003216;AB ALTAMIRANO;20260410;PORTAL
9000003216;AB ALTAMIRANO;COTT;TT;TG;WE;9000003216;AB ALTAMIRANO;20260410;PORTAL
9000003216;AB ALTAMIRANO;COTT;TT;TM;WE;9000003216;AB ALTAMIRANO;20260410;PORTAL
9000003217;AB ALTAMIRANO;COTT;TT;IN;WE;9000003217;AB ALTAMIRANO;20260410;PORTAL
9000003217;AB ALTAMIRANO;COTT;TT;SO;WE;9000003217;AB ALTAMIRANO;20260410;PORTAL
9000003217;AB ALTAMIRANO;COTT;TT;TG;WE;9000003217;AB ALTAMIRANO;20260410;PORTAL
9000003217;AB ALTAMIRANO;COTT;TT;TM;WE;9000003217;AB ALTAMIRANO;20260410;PORTAL
9000003224;Cliente de prueba;COTT;TT;IN;WE;9000003224;Cliente de prueba;20260410;PORTAL
9000003224;Cliente de prueba;COTT;TT;SO;WE;9000003224;Cliente de prueba;20260410;PORTAL
9000003224;Cliente de prueba;COTT;TT;TG;WE;9000003224;Cliente de prueba;20260410;PORTAL
9000003224;Cliente de prueba;COTT;TT;TM;WE;9000003224;Cliente de prueba;20260410;PORTAL
9000003225;Cliente e prueba;COTT;TT;IN;WE;9000003225;Cliente e prueba;20260410;PORTAL
9000003225;Cliente e prueba;COTT;TT;SO;WE;9000003225;Cliente e prueba;20260410;PORTAL
9000003225;Cliente e prueba;COTT;TT;TG;WE;9000003225;Cliente e prueba;20260410;PORTAL
9000003225;Cliente e prueba;COTT;TT;TM;WE;9000003225;Cliente e prueba;20260410;PORTAL
9000003226; SUPER VICENTIN;COTT;TT;IN;WE;9000003226; SUPER VICENTIN;20260411;PORTAL
9000003226; SUPER VICENTIN;COTT;TT;SO;WE;9000003226; SUPER VICENTIN;20260411;PORTAL
9000003226; SUPER VICENTIN;COTT;TT;TG;WE;9000003226; SUPER VICENTIN;20260411;PORTAL
9000003226; SUPER VICENTIN;COTT;TT;TM;WE;9000003226; SUPER VICENTIN;20260411;PORTAL
9000003227;AB MARY;COTT;TT;IN;WE;9000003227;AB MARY;20260411;PORTAL
9000003227;AB MARY;COTT;TT;SO;WE;9000003227;AB MARY;20260411;PORTAL
9000003227;AB MARY;COTT;TT;TG;WE;9000003227;AB MARY;20260411;PORTAL
9000003227;AB MARY;COTT;TT;TM;WE;9000003227;AB MARY;20260411;PORTAL
9000003228;La nueva Juanita;COTT;TT;IN;WE;9000003228;La nueva Juanita;20260411;PORTAL
9000003228;La nueva Juanita;COTT;TT;SO;WE;9000003228;La nueva Juanita;20260411;PORTAL
9000003228;La nueva Juanita;COTT;TT;TG;WE;9000003228;La nueva Juanita;20260411;PORTAL
9000003228;La nueva Juanita;COTT;TT;TM;WE;9000003228;La nueva Juanita;20260411;PORTAL
9000003229;AB MABEL;COTT;TT;IN;WE;9000003229;AB MABEL;20260411;PORTAL
9000003229;AB MABEL;COTT;TT;SO;WE;9000003229;AB MABEL;20260411;PORTAL
9000003229;AB MABEL;COTT;TT;TG;WE;9000003229;AB MABEL;20260411;PORTAL
9000003229;AB MABEL;COTT;TT;TM;WE;9000003229;AB MABEL;20260411;PORTAL
9000003230;Antojitos jaz;COTT;TT;IN;WE;9000003230;Antojitos jaz;20260411;PORTAL
9000003230;Antojitos jaz;COTT;TT;SO;WE;9000003230;Antojitos jaz;20260411;PORTAL
9000003230;Antojitos jaz;COTT;TT;TG;WE;9000003230;Antojitos jaz;20260411;PORTAL
9000003230;Antojitos jaz;COTT;TT;TM;WE;9000003230;Antojitos jaz;20260411;PORTAL
9000003231;CHILES SECOS EMANUEL;COTT;TT;IN;WE;9000003231;CHILES SECOS EMANUEL;20260411;PORTAL
9000003231;CHILES SECOS EMANUEL;COTT;TT;SO;WE;9000003231;CHILES SECOS EMANUEL;20260411;PORTAL
9000003231;CHILES SECOS EMANUEL;COTT;TT;TG;WE;9000003231;CHILES SECOS EMANUEL;20260411;PORTAL
9000003231;CHILES SECOS EMANUEL;COTT;TT;TM;WE;9000003231;CHILES SECOS EMANUEL;20260411;PORTAL
9000003232;AB Tobal;COTT;TT;IN;WE;9000003232;AB Tobal;20260411;PORTAL
9000003232;AB Tobal;COTT;TT;SO;WE;9000003232;AB Tobal;20260411;PORTAL
9000003232;AB Tobal;COTT;TT;TG;WE;9000003232;AB Tobal;20260411;PORTAL
9000003232;AB Tobal;COTT;TT;TM;WE;9000003232;AB Tobal;20260411;PORTAL
9000003233;PANADERIA BUEN SABOR;COTT;TT;IN;WE;9000003233;PANADERIA BUEN SABOR;20260411;PORTAL
9000003233;PANADERIA BUEN SABOR;COTT;TT;SO;WE;9000003233;PANADERIA BUEN SABOR;20260411;PORTAL
9000003233;PANADERIA BUEN SABOR;COTT;TT;TG;WE;9000003233;PANADERIA BUEN SABOR;20260411;PORTAL
9000003233;PANADERIA BUEN SABOR;COTT;TT;TM;WE;9000003233;PANADERIA BUEN SABOR;20260411;PORTAL
9000003234;Supercito;COTT;TT;IN;WE;9000003234;Supercito;20260411;PORTAL
9000003234;Supercito;COTT;TT;SO;WE;9000003234;Supercito;20260411;PORTAL
9000003234;Supercito;COTT;TT;TG;WE;9000003234;Supercito;20260411;PORTAL
9000003234;Supercito;COTT;TT;TM;WE;9000003234;Supercito;20260411;PORTAL
9000003235;Ab La DoÒa;COTT;TT;IN;WE;9000003235;Ab La DoÒa;20260411;PORTAL
9000003235;Ab La DoÒa;COTT;TT;SO;WE;9000003235;Ab La DoÒa;20260411;PORTAL
9000003235;Ab La DoÒa;COTT;TT;TG;WE;9000003235;Ab La DoÒa;20260411;PORTAL
9000003235;Ab La DoÒa;COTT;TT;TM;WE;9000003235;Ab La DoÒa;20260411;PORTAL
9000003236;AB LA HACIENDITA;COTT;TT;IN;WE;9000003236;AB LA HACIENDITA;20260411;PORTAL
9000003236;AB LA HACIENDITA;COTT;TT;SO;WE;9000003236;AB LA HACIENDITA;20260411;PORTAL
9000003236;AB LA HACIENDITA;COTT;TT;TG;WE;9000003236;AB LA HACIENDITA;20260411;PORTAL
9000003236;AB LA HACIENDITA;COTT;TT;TM;WE;9000003236;AB LA HACIENDITA;20260411;PORTAL
9000003237;SUPERCITO;COTT;TT;IN;WE;9000003237;SUPERCITO;20260411;PORTAL
9000003237;SUPERCITO;COTT;TT;SO;WE;9000003237;SUPERCITO;20260411;PORTAL
9000003237;SUPERCITO;COTT;TT;TG;WE;9000003237;SUPERCITO;20260411;PORTAL
9000003237;SUPERCITO;COTT;TT;TM;WE;9000003237;SUPERCITO;20260411;PORTAL
9000003238;CREMERIA VELAZ STA CRUZ;COTT;TT;IN;WE;9000003238;CREMERIA VELAZ STA CRUZ;20260411;PORTAL
9000003238;CREMERIA VELAZ STA CRUZ;COTT;TT;SO;WE;9000003238;CREMERIA VELAZ STA CRUZ;20260411;PORTAL
9000003238;CREMERIA VELAZ STA CRUZ;COTT;TT;TG;WE;9000003238;CREMERIA VELAZ STA CRUZ;20260411;PORTAL
9000003238;CREMERIA VELAZ STA CRUZ;COTT;TT;TM;WE;9000003238;CREMERIA VELAZ STA CRUZ;20260411;PORTAL
9000003239;AB CRUZ;COTT;TT;IN;WE;9000003239;AB CRUZ;20260413;PORTAL
9000003239;AB CRUZ;COTT;TT;SO;WE;9000003239;AB CRUZ;20260413;PORTAL
9000003239;AB CRUZ;COTT;TT;TG;WE;9000003239;AB CRUZ;20260413;PORTAL
9000003239;AB CRUZ;COTT;TT;TM;WE;9000003239;AB CRUZ;20260413;PORTAL
9000003240;AB CHELITA;COTT;TT;IN;WE;9000003240;AB CHELITA;20260413;PORTAL
9000003240;AB CHELITA;COTT;TT;SO;WE;9000003240;AB CHELITA;20260413;PORTAL
9000003240;AB CHELITA;COTT;TT;TG;WE;9000003240;AB CHELITA;20260413;PORTAL
9000003240;AB CHELITA;COTT;TT;TM;WE;9000003240;AB CHELITA;20260413;PORTAL
9000003241;AB MATY;COTT;TT;IN;WE;9000003241;AB MATY;20260413;PORTAL
9000003241;AB MATY;COTT;TT;SO;WE;9000003241;AB MATY;20260413;PORTAL
9000003241;AB MATY;COTT;TT;TG;WE;9000003241;AB MATY;20260413;PORTAL
9000003241;AB MATY;COTT;TT;TM;WE;9000003241;AB MATY;20260413;PORTAL
9000003242;AB Guzman F;COTT;TT;IN;WE;9000003242;AB Guzman F;20260413;PORTAL
9000003242;AB Guzman F;COTT;TT;SO;WE;9000003242;AB Guzman F;20260413;PORTAL
9000003242;AB Guzman F;COTT;TT;TG;WE;9000003242;AB Guzman F;20260413;PORTAL
9000003242;AB Guzman F;COTT;TT;TM;WE;9000003242;AB Guzman F;20260413;PORTAL
9000003243;CREMERIA JUQUILITA;COTT;TT;IN;WE;9000003243;CREMERIA JUQUILITA;20260413;PORTAL
9000003243;CREMERIA JUQUILITA;COTT;TT;SO;WE;9000003243;CREMERIA JUQUILITA;20260413;PORTAL
9000003243;CREMERIA JUQUILITA;COTT;TT;TG;WE;9000003243;CREMERIA JUQUILITA;20260413;PORTAL
9000003243;CREMERIA JUQUILITA;COTT;TT;TM;WE;9000003243;CREMERIA JUQUILITA;20260413;PORTAL
9000003244;AB TURY;COTT;TT;IN;WE;9000003244;AB TURY;20260413;PORTAL
9000003244;AB TURY;COTT;TT;SO;WE;9000003244;AB TURY;20260413;PORTAL
9000003244;AB TURY;COTT;TT;TG;WE;9000003244;AB TURY;20260413;PORTAL
9000003244;AB TURY;COTT;TT;TM;WE;9000003244;AB TURY;20260413;PORTAL
9000003245;AB MAY AV 43;COTT;TT;IN;WE;9000003245;AB MAY AV 43;20260413;PORTAL
9000003245;AB MAY AV 43;COTT;TT;SO;WE;9000003245;AB MAY AV 43;20260413;PORTAL
9000003245;AB MAY AV 43;COTT;TT;TG;WE;9000003245;AB MAY AV 43;20260413;PORTAL
9000003245;AB MAY AV 43;COTT;TT;TM;WE;9000003245;AB MAY AV 43;20260413;PORTAL
9000003246;AB FLOR;COTT;TT;IN;WE;9000003246;AB FLOR;20260413;PORTAL
9000003246;AB FLOR;COTT;TT;SO;WE;9000003246;AB FLOR;20260413;PORTAL
9000003246;AB FLOR;COTT;TT;TG;WE;9000003246;AB FLOR;20260413;PORTAL
9000003246;AB FLOR;COTT;TT;TM;WE;9000003246;AB FLOR;20260413;PORTAL
9000003247;VERDULERIA SAN JUDITAS;COTT;TT;IN;WE;9000003247;VERDULERIA SAN JUDITAS;20260413;PORTAL
9000003247;VERDULERIA SAN JUDITAS;COTT;TT;SO;WE;9000003247;VERDULERIA SAN JUDITAS;20260413;PORTAL
9000003247;VERDULERIA SAN JUDITAS;COTT;TT;TG;WE;9000003247;VERDULERIA SAN JUDITAS;20260413;PORTAL
9000003247;VERDULERIA SAN JUDITAS;COTT;TT;TM;WE;9000003247;VERDULERIA SAN JUDITAS;20260413;PORTAL
9000003248;AB CARMELITA;COTT;TT;IN;WE;9000003248;AB CARMELITA;20260413;PORTAL
9000003248;AB CARMELITA;COTT;TT;SO;WE;9000003248;AB CARMELITA;20260413;PORTAL
9000003248;AB CARMELITA;COTT;TT;TG;WE;9000003248;AB CARMELITA;20260413;PORTAL
9000003248;AB CARMELITA;COTT;TT;TM;WE;9000003248;AB CARMELITA;20260413;PORTAL
9000003249;Ab Praga;COTT;TT;IN;WE;9000003249;Ab Praga;20260413;PORTAL
9000003249;Ab Praga;COTT;TT;SO;WE;9000003249;Ab Praga;20260413;PORTAL
9000003249;Ab Praga;COTT;TT;TG;WE;9000003249;Ab Praga;20260413;PORTAL
9000003249;Ab Praga;COTT;TT;TM;WE;9000003249;Ab Praga;20260413;PORTAL
9000003250;AB Praga;COTT;TT;IN;WE;9000003250;AB Praga;20260413;PORTAL
9000003250;AB Praga;COTT;TT;SO;WE;9000003250;AB Praga;20260413;PORTAL
9000003250;AB Praga;COTT;TT;TG;WE;9000003250;AB Praga;20260413;PORTAL
9000003250;AB Praga;COTT;TT;TM;WE;9000003250;AB Praga;20260413;PORTAL
9000003251;AB lsa y Liz;COTT;TT;IN;WE;9000003251;AB lsa y Liz;20260413;PORTAL
9000003251;AB lsa y Liz;COTT;TT;SO;WE;9000003251;AB lsa y Liz;20260413;PORTAL
9000003251;AB lsa y Liz;COTT;TT;TG;WE;9000003251;AB lsa y Liz;20260413;PORTAL
9000003251;AB lsa y Liz;COTT;TT;TM;WE;9000003251;AB lsa y Liz;20260413;PORTAL
9000003252;Miscel·nea Oceguera;COTT;TT;IN;WE;9000003252;Miscel·nea Oceguera;20260413;PORTAL
9000003252;Miscel·nea Oceguera;COTT;TT;SO;WE;9000003252;Miscel·nea Oceguera;20260413;PORTAL
9000003252;Miscel·nea Oceguera;COTT;TT;TG;WE;9000003252;Miscel·nea Oceguera;20260413;PORTAL
9000003252;Miscel·nea Oceguera;COTT;TT;TM;WE;9000003252;Miscel·nea Oceguera;20260413;PORTAL
9000003253;AB MARTHA ¡LVAREZ;COTT;TT;IN;WE;9000003253;AB MARTHA ¡LVAREZ;20260413;PORTAL
9000003253;AB MARTHA ¡LVAREZ;COTT;TT;SO;WE;9000003253;AB MARTHA ¡LVAREZ;20260413;PORTAL
9000003253;AB MARTHA ¡LVAREZ;COTT;TT;TG;WE;9000003253;AB MARTHA ¡LVAREZ;20260413;PORTAL
9000003253;AB MARTHA ¡LVAREZ;COTT;TT;TM;WE;9000003253;AB MARTHA ¡LVAREZ;20260413;PORTAL
9000003254;Super Sampieri Suc 1;COTT;TT;IN;WE;9000003254;Super Sampieri Suc 1;20260413;PORTAL
9000003254;Super Sampieri Suc 1;COTT;TT;SO;WE;9000003254;Super Sampieri Suc 1;20260413;PORTAL
9000003254;Super Sampieri Suc 1;COTT;TT;TG;WE;9000003254;Super Sampieri Suc 1;20260413;PORTAL
9000003254;Super Sampieri Suc 1;COTT;TT;TM;WE;9000003254;Super Sampieri Suc 1;20260413;PORTAL
9000003255;AB LA FORTALEZA;COTT;TT;IN;WE;9000003255;AB LA FORTALEZA;20260413;PORTAL
9000003255;AB LA FORTALEZA;COTT;TT;SO;WE;9000003255;AB LA FORTALEZA;20260413;PORTAL
9000003255;AB LA FORTALEZA;COTT;TT;TG;WE;9000003255;AB LA FORTALEZA;20260413;PORTAL
9000003255;AB LA FORTALEZA;COTT;TT;TM;WE;9000003255;AB LA FORTALEZA;20260413;PORTAL
9000003256;AB Gonzalez P M;COTT;TT;IN;WE;9000003256;AB Gonzalez P M;20260413;PORTAL
9000003256;AB Gonzalez P M;COTT;TT;SO;WE;9000003256;AB Gonzalez P M;20260413;PORTAL
9000003256;AB Gonzalez P M;COTT;TT;TG;WE;9000003256;AB Gonzalez P M;20260413;PORTAL
9000003256;AB Gonzalez P M;COTT;TT;TM;WE;9000003256;AB Gonzalez P M;20260413;PORTAL
9000003257;MINISUPER EL CENTRO;COTT;TT;IN;WE;9000003257;MINISUPER EL CENTRO;20260413;PORTAL
9000003257;MINISUPER EL CENTRO;COTT;TT;SO;WE;9000003257;MINISUPER EL CENTRO;20260413;PORTAL
9000003257;MINISUPER EL CENTRO;COTT;TT;TG;WE;9000003257;MINISUPER EL CENTRO;20260413;PORTAL
9000003257;MINISUPER EL CENTRO;COTT;TT;TM;WE;9000003257;MINISUPER EL CENTRO;20260413;PORTAL
9000003258;DALIT;COTT;TT;IN;WE;9000003258;DALIT;20260413;PORTAL
9000003258;DALIT;COTT;TT;SO;WE;9000003258;DALIT;20260413;PORTAL
9000003258;DALIT;COTT;TT;TG;WE;9000003258;DALIT;20260413;PORTAL
9000003258;DALIT;COTT;TT;TM;WE;9000003258;DALIT;20260413;PORTAL
9000003259;AB DENISSE;COTT;TT;IN;WE;9000003259;AB DENISSE;20260413;PORTAL
9000003259;AB DENISSE;COTT;TT;SO;WE;9000003259;AB DENISSE;20260413;PORTAL
9000003259;AB DENISSE;COTT;TT;TG;WE;9000003259;AB DENISSE;20260413;PORTAL
9000003259;AB DENISSE;COTT;TT;TM;WE;9000003259;AB DENISSE;20260413;PORTAL
9000003260;AB Vargas M Leon;COTT;TT;IN;WE;9000003260;AB Vargas M Leon;20260414;PORTAL
9000003260;AB Vargas M Leon;COTT;TT;SO;WE;9000003260;AB Vargas M Leon;20260414;PORTAL
9000003260;AB Vargas M Leon;COTT;TT;TG;WE;9000003260;AB Vargas M Leon;20260414;PORTAL
9000003260;AB Vargas M Leon;COTT;TT;TM;WE;9000003260;AB Vargas M Leon;20260414;PORTAL
9000003261;AB JUQUILITA;COTT;TT;IN;WE;9000003261;AB JUQUILITA;20260414;PORTAL
9000003261;AB JUQUILITA;COTT;TT;SO;WE;9000003261;AB JUQUILITA;20260414;PORTAL
9000003261;AB JUQUILITA;COTT;TT;TG;WE;9000003261;AB JUQUILITA;20260414;PORTAL
9000003261;AB JUQUILITA;COTT;TT;TM;WE;9000003261;AB JUQUILITA;20260414;PORTAL
9000003262;AB San Jose;COTT;TT;IN;WE;9000003262;AB San Jose;20260414;PORTAL
9000003262;AB San Jose;COTT;TT;SO;WE;9000003262;AB San Jose;20260414;PORTAL
9000003262;AB San Jose;COTT;TT;TG;WE;9000003262;AB San Jose;20260414;PORTAL
9000003262;AB San Jose;COTT;TT;TM;WE;9000003262;AB San Jose;20260414;PORTAL
9000003263;AB ZOE;COTT;TT;IN;WE;9000003263;AB ZOE;20260414;PORTAL
9000003263;AB ZOE;COTT;TT;SO;WE;9000003263;AB ZOE;20260414;PORTAL
9000003263;AB ZOE;COTT;TT;TG;WE;9000003263;AB ZOE;20260414;PORTAL
9000003263;AB ZOE;COTT;TT;TM;WE;9000003263;AB ZOE;20260414;PORTAL
9000003264;MISCEL¡NEA LUIS;COTT;TT;IN;WE;9000003264;MISCEL¡NEA LUIS;20260414;PORTAL
9000003264;MISCEL¡NEA LUIS;COTT;TT;SO;WE;9000003264;MISCEL¡NEA LUIS;20260414;PORTAL
9000003264;MISCEL¡NEA LUIS;COTT;TT;TG;WE;9000003264;MISCEL¡NEA LUIS;20260414;PORTAL
9000003264;MISCEL¡NEA LUIS;COTT;TT;TM;WE;9000003264;MISCEL¡NEA LUIS;20260414;PORTAL
9000003265;AB Corona;COTT;TT;IN;WE;9000003265;AB Corona;20260414;PORTAL
9000003265;AB Corona;COTT;TT;SO;WE;9000003265;AB Corona;20260414;PORTAL
9000003265;AB Corona;COTT;TT;TG;WE;9000003265;AB Corona;20260414;PORTAL
9000003265;AB Corona;COTT;TT;TM;WE;9000003265;AB Corona;20260414;PORTAL
9000003266;AB ROBLES;COTT;TT;IN;WE;9000003266;AB ROBLES;20260414;PORTAL
9000003266;AB ROBLES;COTT;TT;SO;WE;9000003266;AB ROBLES;20260414;PORTAL
9000003266;AB ROBLES;COTT;TT;TG;WE;9000003266;AB ROBLES;20260414;PORTAL
9000003266;AB ROBLES;COTT;TT;TM;WE;9000003266;AB ROBLES;20260414;PORTAL
9000003267;ANTOJITOS MARGARITA;COTT;TT;IN;WE;9000003267;ANTOJITOS MARGARITA;20260414;PORTAL
9000003267;ANTOJITOS MARGARITA;COTT;TT;SO;WE;9000003267;ANTOJITOS MARGARITA;20260414;PORTAL
9000003267;ANTOJITOS MARGARITA;COTT;TT;TG;WE;9000003267;ANTOJITOS MARGARITA;20260414;PORTAL
9000003267;ANTOJITOS MARGARITA;COTT;TT;TM;WE;9000003267;ANTOJITOS MARGARITA;20260414;PORTAL
9000003268;AB SAN JUDITAS LOS CARRIZOS;COTT;TT;IN;WE;9000003268;AB SAN JUDITAS LOS CARRIZOS;20260414;PORTAL
9000003268;AB SAN JUDITAS LOS CARRIZOS;COTT;TT;SO;WE;9000003268;AB SAN JUDITAS LOS CARRIZOS;20260414;PORTAL
9000003268;AB SAN JUDITAS LOS CARRIZOS;COTT;TT;TG;WE;9000003268;AB SAN JUDITAS LOS CARRIZOS;20260414;PORTAL
9000003268;AB SAN JUDITAS LOS CARRIZOS;COTT;TT;TM;WE;9000003268;AB SAN JUDITAS LOS CARRIZOS;20260414;PORTAL
9000003269;AB  JU¡REZ;COTT;TT;IN;WE;9000003269;AB  JU¡REZ;20260414;PORTAL
9000003269;AB  JU¡REZ;COTT;TT;SO;WE;9000003269;AB  JU¡REZ;20260414;PORTAL
9000003269;AB  JU¡REZ;COTT;TT;TG;WE;9000003269;AB  JU¡REZ;20260414;PORTAL
9000003269;AB  JU¡REZ;COTT;TT;TM;WE;9000003269;AB  JU¡REZ;20260414;PORTAL
9000003270;PAPELERÕA Y ABARROTES SAGRADO CORAZ;COTT;TT;IN;WE;9000003270;PAPELERÕA Y ABARROTES SAGRADO CORAZ;20260414;PORTAL
9000003270;PAPELERÕA Y ABARROTES SAGRADO CORAZ;COTT;TT;SO;WE;9000003270;PAPELERÕA Y ABARROTES SAGRADO CORAZ;20260414;PORTAL
9000003270;PAPELERÕA Y ABARROTES SAGRADO CORAZ;COTT;TT;TG;WE;9000003270;PAPELERÕA Y ABARROTES SAGRADO CORAZ;20260414;PORTAL
9000003270;PAPELERÕA Y ABARROTES SAGRADO CORAZ;COTT;TT;TM;WE;9000003270;PAPELERÕA Y ABARROTES SAGRADO CORAZ;20260414;PORTAL
